ProblemName,Permutation,T_nlp-bb-no-conflicts,T_nlp-bb-no-nlconflicts,T_nlp-bb-no-verifyproof,N_nlp-bb-no-conflicts,N_nlp-bb-no-nlconflicts,N_nlp-bb-no-verifyproof,DI_nlp-bb-no-conflicts,DI_nlp-bb-no-nlconflicts,DI_nlp-bb-no-verifyproof,TQ+1_nlp-bb-no-conflicts,TQ+1_nlp-bb-no-nlconflicts,TQ+1_nlp-bb-no-verifyproof,NQ+100_nlp-bb-no-conflicts,NQ+100_nlp-bb-no-nlconflicts,NQ+100_nlp-bb-no-verifyproof,DIQ_nlp-bb-no-conflicts,DIQ_nlp-bb-no-nlconflicts,DIQ_nlp-bb-no-verifyproof
nous1,1,7200,7200,7200,36441,38771,38942,710701.67,710742.91,710687.77,1,1,1,1,1.06376399113325,1.06844366601899,1,1.00005802716068,0.999980441863884
nous1,2,7200,7200,7200,39133,38144,39464,700443.64,700434.66,700442.37,1,1,1,1,0.974791629495578,1.00843677516377,1,0.999987179553804,0.9999981868634
nous2,0,7200,7200,7200,21172,21512,20515,720000,720000,720000,1,1,1,1,1.01598345242572,0.969114328694998,1,1,1
nous2,1,7200,7200,7200,23155,25642,24924,720000,720000,720000,1,1,1,1,1.10694474306601,1.07606966243819,1,1,1
nous2,2,7200,7200,7200,15302,14892,10774,720000,720000,720009,1,1,1,1,0.973380080509025,0.706012206206986,1,1,1.0000125
nuclear104,0,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
nuclear104,1,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
nuclear104,2,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
nuclear10a,0,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
nuclear10a,1,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
nuclear10a,2,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
nuclear10b,0,7200,7200,7200,1,1,1,807465.06,793456.78,807709.18,1,1,1,1,1,1,1,0.982651534172884,1.00030232887105
nuclear10b,1,7200,7200,7200,2,2,2,849244.49,840513.68,834879.79,1,1,1,1,1,1,1,0.989719320993181,0.983085318575338
nuclear10b,2,7200,7200,7200,1,1,1,937390.77,942440.22,938302.58,1,1,1,1,1,1,1,1.00538670761608,1.0009727106658
nuclear14,0,7200,7200,7200,5351,5351,6049,720011,720011,720000,1,1,1,1,1,1.12804989910108,1,1,0.999984722455629
nuclear14,1,7200,7200,7200,2385,2385,2385,720001,720001,720001,1,1,1,1,1,1,1,1,1
nuclear14,2,7200,7200,7200,5488,5488,5488,720010,720010,720011,1,1,1,1,1,1,1,1,1.0000013888696
nuclear14a,0,7200,7200,7200,5521,6849,5521,719649.65,719649.72,719651.68,1,1,1,1,1.23625689379114,1,1,1.00000009726955,1.00000282081705
nuclear14a,1,7200,7200,7200,2337,2052,2052,719642.52,719644.69,719644.08,1,1,1,1,0.883052933935166,0.883052933935166,1,1.00000301538603,1.00000216774295
nuclear14a,2,7200,7200,7200,7245,5661,7279,719595.39,719617.36,719595.42,1,1,1,1,0.784343090537781,1.00462899931926,1,1.00003053104606,1.00000004169009
nuclear14b,0,7200,7200,7200,5273,4771,4771,718753.73,718754.73,718753.73,1,1,1,1,0.906569886469384,0.906569886469384,1,1.00000139129713,1
nuclear14b,1,7200,7200,7200,5784,4921,5302,718753.12,718753.12,718753.12,1,1,1,1,0.853331067301156,0.918082936777702,1,1,1
nuclear14b,2,7200,7200,7200,4152,4152,4152,718758.92,718754.92,718754.93,1,1,1,1,1,1,1,0.999994434851675,0.999994448764546
nuclear25,0,7200,7200,7200,7923,8170,8515,720000,720000,720000,1,1,1,1,1.03078648884457,1.07378785990278,1,1,1
nuclear25,1,7200,7200,7200,8374,6618,6202,720000,720000,720001,1,1,1,1,0.792777908897805,0.743686570686807,1,1,1.00000138888889
nuclear25,2,7200,7200,7200,3229,3227,3255,720004,720008,720009,1,1,1,1,0.99939921898468,1.00781015319916,1,1.00000555552469,1.00000694440586
nuclear25a,0,7200,7200,7200,5669,6160,6937,719566.1,719564.1,719564.1,1,1,1,1,1.08511007106951,1.21979545848501,1,0.999997220547216,0.999997220547216
nuclear25a,1,7200,7200,7200,5378,5042,5146,719564.09,719565.09,719564.09,1,1,1,1,0.938663745892661,0.957648776925885,1,1.00000138973027,1
nuclear25a,2,7200,7200,7200,3894,3896,3898,719566.09,719565.09,719565.09,1,1,1,1,1.00050075112669,1.00100150225338,1,0.999998610273589,0.999998610273589
nuclear25b,0,7200,7200,7200,113,115,113,716717.83,716722.74,716710.86,1,1,1,1,1.0093896713615,1,1,1.00000685067372,0.999990275112871
nuclear25b,1,7200,7200,7200,2701,2701,2701,716447.92,716447.05,716445.62,1,1,1,1,1,1,1,0.999998785675866,0.999996789717807
nuclear25b,2,7200,7200,7200,106,106,106,716714.3,716697.38,716704.33,1,1,1,1,1,1,1,0.999976392266765,0.999986089296669
nuclear49,0,7200,7200,7200,208,208,208,720051,720056,720074,1,1,1,1,1,1,1,1.00000694395258,1.00003194218187
nuclear49,1,7200,7200,7200,186,187,186,720061,720061,720032,1,1,1,1,1.0034965034965,1,1,1,0.999959725634356
nuclear49,2,7200,7200,7200,63,62,62,720152,720379,720301,1,1,1,1,0.993865030674847,0.993865030674847,1,1.00031521123318,1.00020690076539
nuclear49a,0,7200,7200,7200,920,919,920,719660.41,719734.37,719824.31,1,1,1,1,0.999019607843137,1,1,1.00010277069431,1.00022774630607
nuclear49a,1,7200,7200,7200,500,500,500,719624.72,719598.74,719608.73,1,1,1,1,1,1,1,0.999963897849424,0.999977780085153
nuclear49a,2,7200,7200,7200,932,932,932,720005.11,719957.14,719718.29,1,1,1,1,1,1,1,0.999933375472849,0.999601641716126
nuclear49b,0,7200,7200,7200,1,1,1,724280.75,721936.31,723278.99,1,1,1,1,1,1,1,0.996763078405715,0.998616889928388
nuclear49b,1,7200,7200,7200,1,1,1,723273.03,720208.75,721603.42,1,1,1,1,1,1,1,0.995763314995998,0.997691590961161
nuclear49b,2,7200,7200,7200,1,1,1,720344.71,728765.71,728280.83,1,1,1,1,1,1,1,1.01169023647026,1.01101711429241
nuclearva,0,7200,7200,7200,41519,40955,41839,720000,720000,720000,1,1,1,1,0.98644849708066,1.0076887959826,1,1,1
nuclearva,1,7200,7200,7200,38248,39756,39743,720000,720000,720000,1,1,1,1,1.03932408469803,1.03898508396787,1,1,1
nuclearva,2,7200,7200,7200,40467,40971,41034,720000,720000,720000,1,1,1,1,1.01242389134025,1.01397687775778,1,1,1
nuclearvb,0,7200,7200,7200,36817,41795,41589,720002,720000,720000,1,1,1,1,1.13484302624807,1.1292629411924,1,0.999997222229938,0.999997222229938
nuclearvb,1,7200,7200,7200,39340,39679,39887,720000,720000,720000,1,1,1,1,1.0085953346856,1.013869168357,1,1,1
nuclearvb,2,7200,7200,7200,20249,24227,22571,720005,720000,720000,1,1,1,1,1.19548872180451,1.1141088014153,1,0.99999305560378,0.99999305560378
nuclearvc,0,7200,7200,7200,21616,21615,21616,720006,720001,720005,1,1,1,1,0.999953951003868,1,1,0.999993055613425,0.999998611122685
nuclearvc,1,7200,7200,7200,39695,40423,39804,720000,720000,720000,1,1,1,1,1.01829375549692,1.00273903756753,1,1,1
nuclearvc,2,7200,7200,7200,32716,31946,33676,720000,720000,720000,1,1,1,1,0.976535836177474,1.02925402242808,1,1,1
nuclearvd,0,7200,7200,7200,22122,22119,22119,720004,720004,720005,1,1,1,1,0.999864998649986,0.999864998649986,1,1,1.00000138888117
nuclearvd,1,7200,7200,7200,41044,40527,40502,720000,720000,720000,1,1,1,1,0.987434376822866,0.986826754812366,1,1,1
nuclearvd,2,7200,7200,7200,41409,41776,41702,720000,720000,720000,1,1,1,1,1.00884145606977,1.00705871015924,1,1,1
nuclearve,0,7200,7200,7200,40641,41124,40837,720000,720000,720000,1,1,1,1,1.01185537910213,1.00481087847623,1,1,1
nuclearve,1,7200,7200,7200,39924,40392,40165,720000,720000,720000,1,1,1,1,1.01169298420947,1.0060213871677,1,1,1
nuclearve,2,7200,7200,7200,40963,37979,41791,720000,720000,720000,1,1,1,1,0.927331174049631,1.0201641380318,1,1,1
nuclearvf,0,7200,7200,7200,40810,40756,38734,720000,720000,720000,1,1,1,1,0.998680029332682,0.949254461011978,1,1,1
nuclearvf,1,7200,7200,7200,40521,41020,40188,720000,720000,720000,1,1,1,1,1.01228428645282,0.991802269761946,1,1,1
nuclearvf,2,7200,7200,7200,40611,40509,40147,720000,720000,720000,1,1,1,1,0.997494534646656,0.988602588980865,1,1,1
nvs01,0,0.5,0.5,0.5,11,11,11,3.41,3.41,3.75,1,1,1,1,1,1,1,1,1.09970674486804
nvs01,1,0.5,0.5,0.5,11,11,11,3.3,2.86,3.65,1,1,1,1,1,1,1,0.866666666666667,1.10606060606061
nvs01,2,0.5,0.5,0.5,11,11,11,3.2,3.41,2.86,1,1,1,1,1,1,1,1.065625,0.89375
nvs05,0,7200,7200,7200,5772,3437,3738,203634.43,203635.01,203689.7,1,1,1,1,0.602350136239782,0.653610354223433,1,1.00000284824133,1.00027141775583
nvs05,1,7200,7200,7200,3330,5462,1891,222957.11,222955.33,222359.52,1,1,1,1,1.62157434402332,0.580466472303207,1,0.999992016401719,0.997319708709895
nvs05,2,7200,7200,7200,4220,9718,3770,204173.77,204182.7,201479.18,1,1,1,1,2.27268518518518,0.895833333333333,1,1.00004373725381,0.986802467329667
nvs06,0,10.59,10.72,10.77,7,7,7,6.18,6.01,6.74,1,1.01121656600518,1.01553062985332,1,1,1,1,0.972491909385113,1.09061488673139
nvs06,1,10.6,10.64,10.61,7,7,7,6.27,5.9,7.18,1,1.00344827586207,1.00086206896552,1,1,1,1,0.940988835725678,1.1451355661882
nvs06,2,10.6,10.63,10.72,7,7,7,6.01,5.89,6.18,1,1.00258620689655,1.01034482758621,1,1,1,1,0.980033277870216,1.02828618968386
nvs08,0,0.5,0.5,0.5,11,11,11,3.19,4.36,3.36,1,1,1,1,1,1,1,1.36677115987461,1.05329153605016
nvs08,1,0.5,0.5,0.5,11,11,11,3.36,3.02,4.19,1,1,1,1,1,1,1,0.898809523809524,1.24702380952381
nvs08,2,0.5,0.5,0.5,11,11,11,3.02,4.02,3.19,1,1,1,1,1,1,1,1.33112582781457,1.05629139072848
nvs09,0,1042.12,1045.53,1040.97,1605,1605,1605,14502.62,14556.28,14486.5,1,1.00326903903674,0.998897538154766,1,1,1,1,1.00370002109964,0.99888847670283
nvs09,1,1042.14,1039.62,1040.68,1605,1605,1605,14505.07,14467.21,14482.11,1,0.99758421688364,0.998600379623061,1,1,1,1,0.997389878159843,0.998417105191495
nvs09,2,1040.44,1041.32,1038.79,1605,1605,1605,14479.04,14492.21,14456.05,1,1.00084498386849,0.998415655246582,1,1,1,1,1.0009095906911,0.998412187548345
nvs10,0,0.5,0.5,0.5,5,5,3,1.34,1.99,1.32,1,1,1,1,1,0.980952380952381,1,1.48507462686567,0.985074626865672
nvs10,1,0.5,0.5,0.5,5,5,3,1.99,1.99,1.32,1,1,1,1,1,0.980952380952381,1,1,0.663316582914573
nvs10,2,0.5,0.5,0.5,5,5,3,1.33,1.34,1.32,1,1,1,1,1,0.980952380952381,1,1.00751879699248,0.992481203007519
nvs11,0,0.73,0.77,0.73,7,7,7,1.56,1.57,1.56,1,1.02312138728324,1,1,1,1,1,1.00641025641026,1
nvs11,1,0.5,0.5,0.5,7,7,7,2.09,1.44,1.44,1,1,1,1,1,1,1,0.688995215311005,0.688995215311005
nvs11,2,0.73,0.74,0.74,7,7,7,1.57,1.9,1.56,1,1.00578034682081,1.00578034682081,1,1,1,1,1.21019108280255,0.993630573248407
nvs12,0,0.99,1,0.99,9,9,9,1.76,2,1.76,1,1.00502512562814,1,1,1,1,1,1.13636363636364,1
nvs12,1,1.1,1.09,1.11,9,9,9,1.72,0.95,1.73,1,0.995238095238095,1.00476190476191,1,1,1,1,0.552325581395349,1.00581395348837
nvs12,2,0.93,0.92,0.93,9,9,9,1.93,1.7,1.7,1,0.994818652849741,1,1,1,1,1,0.880829015544041,0.880829015544041
nvs13,0,1.5,1.49,1.53,13,13,13,1.62,1.62,2.62,1,996,1012,1,1,1,1,1,1.61728395061728
nvs13,1,1.32,1.33,1.32,13,13,13,1.46,2.31,2.3,1,1.00431034482759,1,1,1,1,1,1.58219178082192,1.57534246575342
nvs13,2,0.96,0.97,0.96,13,13,13,1.31,2.15,2.14,1,1.00510204081633,1,1,1,1,1,1.6412213740458,1.63358778625954
nvs15,0,0.5,0.5,0.5,7,7,7,9.11,8.11,9.11,1,1,1,1,1,1,1,0.890230515916575,1
nvs15,1,0.5,0.5,0.5,7,7,7,7.22,9,7.22,1,1,1,1,1,1,1,1.24653739612188,1
nvs15,2,0.5,0.5,0.5,7,7,7,9.11,8.22,9,1,1,1,1,1,1,1,0.902305159165752,0.987925356750823
nvs17,0,3.66,3.68,3.63,57,57,57,2.89,1.95,3.87,1,1.00429184549356,0.993562231759657,1,1,1,1,0.674740484429066,1.33910034602076
nvs17,1,3.84,3.81,3.73,57,57,57,2.85,1.92,1.89,1,0.993801652892562,0.977272727272727,1,1,1,1,0.673684210526316,0.663157894736842
nvs17,2,3.53,3.53,3.61,57,57,57,2.84,2.85,2.87,1,1,1.01766004415011,1,1,1,1,1.00352112676056,1.01056338028169
nvs18,0,3.07,3.01,2.97,39,39,39,2.9,2.87,2.86,1,0.985257985257985,0.975429975429975,1,1,1,1,0.989655172413793,0.986206896551724
nvs18,1,2.73,2.7,2.72,39,39,39,2.77,1.91,2.77,1,0.991957104557641,0.997319034852547,1,1,1,1,0.689530685920578,1
nvs18,2,4.09,4.16,4.08,39,39,39,2.85,2.87,1.97,1,1.01375245579568,0.99803536345776,1,1,1,1,1.00701754385965,0.691228070175439
nvs19,0,11.31,11.28,11.27,131,131,131,7.17,6.2,7.15,1,0.997562956945573,0.996750609260764,1,1,1,1,0.864714086471409,0.99721059972106
nvs19,1,9.64,9.6,9.71,129,129,129,5.39,6.34,6.37,1,0.996240601503759,1.00657894736842,1,1,1,1,1.17625231910946,1.18181818181818
nvs19,2,10.58,10.68,10.45,131,131,131,6.68,5.73,5.64,1,1.00863557858377,0.988773747841105,1,1,1,1,0.857784431137725,0.844311377245509
nvs20,0,31.29,31.24,31.36,219,219,219,994.12,997.13,998.53,1,0.998451532982347,1.00216785382471,1,1,1,1,1.00302780348449,1.00443608417495
nvs20,1,56.23,56.19,56.53,244,244,244,329.56,329.9,330.18,1,0.999301065874541,1.00524200594094,1,1,1,1,1.00103167860177,1.00188129627382
nvs20,2,69.44,69.93,69.89,243,243,243,677.32,674.98,682.64,1,1.00695627484384,1.00638841567291,1,1,1,1,0.996545207582826,1.00785448532451
nvs21,0,0.5,0.5,0.5,7,7,7,7.65,8.86,8.41,1,1,1,1,1,1,1,1.15816993464052,1.09934640522876
nvs21,1,0.5,0.5,0.5,7,7,7,8.41,8.52,9.28,1,1,1,1,1,1,1,1.01307966706302,1.10344827586207
nvs21,2,0.5,0.5,0.5,7,7,7,6.98,9.3,8.52,1,1,1,1,1,1,1,1.3323782234957,1.22063037249284
nvs22,0,2.1,2.07,1.27,13,13,13,41.28,40.67,25.64,1,0.990322580645161,0.732258064516129,1,1,1,1,0.985222868217054,0.621124031007752
nvs22,1,1.54,1.51,1.23,13,13,13,32.39,31.76,25.9,1,0.988188976377953,0.877952755905512,1,1,1,1,0.980549552330966,0.799629515282494
nvs22,2,2.17,2.14,1.16,13,13,13,42.34,42.55,23.38,1,0.990536277602524,0.681388012618297,1,1,1,1,1.0049598488427,0.552196504487482
nvs23,0,16.3,16.16,16.04,127,127,127,7.69,7.65,7.6,1,0.991907514450867,0.984971098265896,1,1,1,1,0.99479843953186,0.988296488946684
nvs23,1,15.9,15.76,15.87,127,127,127,8.63,7.59,7.63,1,0.991715976331361,0.998224852071006,1,1,1,1,0.879490150637312,0.884125144843569
nvs23,2,24.1,24.08,24.1,127,127,127,9.97,9.95,10.95,1,0.999203187250996,1,1,1,1,1,0.997993981945837,1.09829488465396
nvs24,0,18.98,18.92,18.95,113,113,113,7.28,6.27,6.28,1,0.996996996996997,0.998498498498498,1,1,1,1,0.861263736263736,0.862637362637363
nvs24,1,44.64,44.43,44.54,117,117,117,10.8,10.75,11.78,1,0.995398773006135,0.997808939526731,1,1,1,1,0.99537037037037,1.09074074074074
nvs24,2,36.01,36.39,36.48,115,115,115,7.22,8.26,9.29,1,1.01026749527155,1.01269927046744,1,1,1,1,1.14404432132964,1.28670360110803
o7,0,7200,7200,7200,210012,209716,192650,677089.12,677103.3,678033.79,1,1,1,1,0.99859122753579,0.917367879987816,1,1.00002094259025,1.00139519299911
o7,1,7200,7200,7200,208596,213016,187037,676526.55,676544.03,676426.43,1,1,1,1,1.02117913136811,0.896696630505616,1,1.00002583786253,0.999852008764475
o7,2,7200,7200,7200,213010,208956,187725,678347.37,678373.86,679180.16,1,1,1,1,0.980976960255267,0.881352353244803,1,1.00003905078898,1.00122767484158
o7_2,0,7200,7200,7200,194296,194551,168603,678167.96,678220.1,677673.53,1,1,1,1,1.00131175538591,0.867831642626391,1,1.0000768836086,0.99927093282319
o7_2,1,7200,7200,7200,193692,192374,167241,680452.82,680515.73,680923.79,1,1,1,1,0.993198893659181,0.863508297556143,1,1.00009245314025,1.00069214203565
o7_2,2,7200,7200,7200,193246,192781,169126,679809,679897.14,680051.68,1,1,1,1,0.997594985156145,0.875249552615518,1,1.0001296540646,1.00035698262306
o7_ar25_1,0,7200,7200,7200,182266,183208,139675,556221.41,556233.31,558325.82,1,1,1,1,1.00516543653971,0.766453176578968,1,1.00002139435805,1.0037834034472
o7_ar25_1,1,7200,7200,7200,182083,181185,137069,554791.59,554940.43,560194.23,1,1,1,1,0.995070890258696,0.752918768491023,1,1.00026828092329,1.00973814329089
o7_ar25_1,2,7200,7200,7200,180964,182557,139468,555231.18,555258.2,557827.28,1,1,1,1,1.00879799407944,0.770821367030442,1,1.00004866441398,1.00467571003487
o7_ar2_1,0,7200,7200,7200,191577,191007,135195,540700.39,540795.94,538617.42,1,1,1,1,0.997026247280581,0.705848902059193,1,1.0001767152415,0.996147644724281
o7_ar2_1,1,7200,7200,7200,192577,191042,134401,531449.25,531500.16,535331.24,1,1,1,1,0.992033299252116,0.698064636671736,1,1.0000957946596,1.00730453566357
o7_ar2_1,2,7200,7200,7200,189742,188510,134232,538647.83,538731.53,540881.76,1,1,1,1,0.993510392853004,0.707598950706377,1,1.00015538909718,1.00414729230414
o7_ar3_1,0,7200,7200,7200,171875,171214,133711,570850.43,570789.78,576733.99,1,1,1,1,0.996156418084024,0.778084023840674,1,0.999893755006894,1.0103066577352
o7_ar3_1,1,7200,7200,7200,170903,172533,135217,580288.28,580546.14,586234.59,1,1,1,1,1.00953199651468,0.791313602685333,1,1.000444365342,1.01024716542612
o7_ar3_1,2,7200,7200,7200,169861,171723,133891,579728.15,579635.99,581134.52,1,1,1,1,1.01095545448662,0.78836321273704,1,0.999841028937442,1.00242591290418
o7_ar4_1,0,7200,7200,7200,174653,173137,142214,575662.48,575535.17,578591.08,1,1,1,1,0.991324898571126,0.814372285454327,1,0.999778846104405,1.00508735604933
o7_ar4_1,1,7200,7200,7200,166034,176739,144450,578960.17,578847.14,581352.8,1,1,1,1,1.06443593725547,0.870080778167022,1,0.999804770680512,1.00413263316542
o7_ar4_1,2,7200,7200,7200,172564,158275,142155,579911.14,579802.83,583197.52,1,1,1,1,0.91724389565862,0.823883380438308,1,0.999813230006238,1.0056670406435
o7_ar5_1,0,7200,7200,7200,161370,166199,130065,564492.03,564436.39,566258.52,1,1,1,1,1.02990648417663,0.806124976775872,1,0.99990143350651,1.00312934444796
o7_ar5_1,1,7200,7200,7200,164703,165326,131323,561291.59,561214.26,562037.11,1,1,1,1,1.00378027099021,0.797455143413651,1,0.999862228472014,1.00132822228817
o7_ar5_1,2,7200,7200,7200,164114,161517,131621,558470.9,558477.04,561958.63,1,1,1,1,0.984185270439792,0.802130147246885,1,1.00001099430606,1.00624514186863
o8_ar4_1,0,7200,7200,7200,151000,150886,131972,633843.64,633849.42,634197.89,1,1,1,1,0.999245532759762,0.874070152217075,1,1.00000911896821,1.00055889177968
o8_ar4_1,1,7200,7200,7200,147906,149934,132257,639500.46,639451.31,639475.35,1,1,1,1,1.01370214721025,0.894267799954056,1,0.999923143135816,0.999960734977423
o8_ar4_1,2,7200,7200,7200,149348,152952,132795,636695.89,636724.48,636388.82,1,1,1,1,1.02411541138055,0.889239066431133,1,1.00004490369806,0.999517713236691
o9_ar4_1,0,7200,7200,7200,132911,133514,123766,677314.08,677314.14,677314.02,1,1,1,1,1.00453345963868,0.931246287901001,1,1.0000000885852,0.999999911414805
o9_ar4_1,1,7200,7200,7200,132569,136514,121090,677314.08,677314.14,677314.14,1,1,1,1,1.02973565791556,0.913476396143786,1,1.0000000885852,1.0000000885852
o9_ar4_1,2,7200,7200,7200,133891,136291,123509,677314.08,677314.14,677314.08,1,1,1,1,1.01791165078252,0.92251718398997,1,1.0000000885852,1
oaer,0,0.5,0.5,0.5,3,3,3,2.26,2.91,2.91,1,1,1,1,1,1,1,1.28761061946903,1.28761061946903
oaer,1,0.5,0.5,0.5,3,3,3,2.91,1.99,3.18,1,1,1,1,1,1,1,0.683848797250859,1.09278350515464
oaer,2,0.5,0.5,0.5,3,3,3,1.71,1.85,1.71,1,1,1,1,1,1,1,1.08187134502924,1
oil,0,7200,7200,7200,973,1126,957,238990.87,238989.22,238989.89,1,1,1,1,1.1425908667288,0.985088536812675,1,0.99999309597057,0.999995899424945
oil,1,7200,7200,7200,1069,1870,1585,237038.91,237038.57,237038.57,1,1,1,1,1.68520102651839,1.44140290846878,1,0.999998565636334,0.999998565636334
oil,2,7200,7200,7200,948,945,993,237994.09,237993.76,237993.78,1,1,1,1,0.997137404580153,1.04293893129771,1,0.999998613410946,0.999998697446647
oil2,0,7200,7200,7200,1000,1000,956,77059.69,76937.56,77409.92,1,1,1,1,1,0.96,1,0.998415124691002,1.00454491836134
oil2,1,7200,7200,7200,762,762,965,24531.6,24533.45,24535.96,1,1,1,1,1,1.23549883990719,1,1.00007541293678,1.00017772994831
oil2,2,7200,7200,7200,767,767,875,24499.35,24498.36,24545.09,1,1,1,1,1,1.12456747404844,1,0.999959590764653,1.00186698830785
ortez,0,8.1,8.1,10.06,127,127,147,168.67,168.98,184.73,1,1,1.21538461538462,1,1,1.08810572687225,1,1.00183790834173,1.09521550957491
ortez,1,7.32,7.32,7.39,111,111,109,157.21,155.96,157.27,1,1,1.00841346153846,1,1,0.990521327014218,1,0.992048851854208,1.000381655111
ortez,2,8.81,8.82,10.42,137,137,145,147.04,148.47,167.57,1,1.00101936799185,1.16411824668705,1,1,1.0337552742616,1,1.00972524483134,1.13962187159956
parallel,0,1361.44,1226.76,1238.89,2353,1980,1980,26529.81,26557.61,26755.35,1,0.901147940459763,0.910051084818414,1,0.84794129637179,0.84794129637179,1,1.00104787784006,1.00850138014558
parallel,1,1524.37,7200,7200,3311,49833,50033,71422.88,18356,18426,1,4.72082183339124,4.72082183339124,1,14.6388155965992,14.6974494283201,1,0.257004478116816,0.257984556209439
parallel,2,2596.14,1510.27,1518.82,7694,3098,3098,160272.6,29706.89,29857.74,1,0.581897779865544,0.585189862695118,1,0.410315627405697,0.410315627405697,1,0.18535226857242,0.18629347748773
pb302035,0,7200,7200,7200,24,18,17,634519.24,634517.88,634516.92,1,1,1,1,0.951612903225806,0.943548387096774,1,0.999997856644977,0.999996343688491
pb302035,1,7200,7200,7200,17,28,26,634517.37,634514.02,634518,1,1,1,1,1.09401709401709,1.07692307692308,1,0.999994720396701,1.00000099288062
pb302035,2,7200,7200,7200,14,28,26,634517.04,634519.31,634519.07,1,1,1,1,1.12280701754386,1.10526315789474,1,1.0000035775241,1.00000319928366
pb302055,0,7200,7200,7200,21117,20977,21124,601133.58,601178.06,601120.76,1,1,1,1,0.99340151765094,1.00032992411745,1,1.00007399353734,0.999978673625253
pb302055,1,7200,7200,7200,20933,20947,20951,601246.35,601248.5,601236.93,1,1,1,1,1.00066562069129,1.00085579803166,1,1.00000357590528,0.999984332545221
pb302055,2,7200,7200,7200,20925,20925,20923,601249.37,601243.92,601251.5,1,1,1,1,1,0.999904875148633,1,0.999990935541438,1.00000354262325
pb302075,0,7200,7200,7200,33201,33188,33171,622105.33,622112.01,622106.58,1,1,1,1,0.999609621332693,0.999099126152368,1,1.0000107377315,1.00000200930604
pb302075,1,7200,7200,7200,32837,32856,32803,622693.11,622698.4,622707.16,1,1,1,1,1.00057685885175,0.998967726265294,1,1.00000849535657,1.00002256328161
pb302075,2,7200,7200,7200,32611,32539,32508,622123.11,622141.92,622144.43,1,1,1,1,0.997798905566935,0.996851212130476,1,1.00003023517323,1.00003426974446
pb302095,0,7200,7200,7200,32158,32076,32044,564839.99,565005.14,565014.28,1,1,1,1,0.99745799491599,0.996465992931986,1,1.00029238368905,1.00030856526288
pb302095,1,7200,7200,7200,32006,31980,32131,564860.37,565034.17,564996.9,1,1,1,1,0.999190182520401,1.0038933532673,1,1.00030768665892,1.0002417057511
pb302095,2,7200,7200,7200,31871,32023,32026,565100.41,565016.8,565016.11,1,1,1,1,1.00475430859216,1.00484814363016,1,0.999852043993385,0.999850822971443
pb351535,0,7200,7200,7200,25940,25858,25987,562595.81,562612.61,562585.87,1,1,1,1,0.996850998463902,1.00180491551459,1,1.00002986158038,0.999982331898277
pb351535,1,7200,7200,7200,25331,25352,25367,562872.09,562866.56,562859.55,1,1,1,1,1.00082576383154,1.00141559513979,1,0.999990175387804,0.99997772140381
pb351535,2,7200,7200,7200,24485,24462,24541,562685.11,562693.48,562682.84,1,1,1,1,0.99906447020541,1.00227781167379,1,1.00001487510483,0.999995965772046
pb351555,0,7200,7200,7200,11783,11809,11743,576537.75,576513.15,576567.75,1,1,1,1,1.00218799966338,0.996633846671716,1,0.99995733150171,1.00005203475401
pb351555,1,7200,7200,7200,11737,11754,11619,578307.64,578303.54,578379.34,1,1,1,1,1.00143617470643,0.990031257920081,1,0.999992910347856,1.00012398245335
pb351555,2,7200,7200,7200,11906,11902,11890,576503.81,576514.38,576522.75,1,1,1,1,0.999666833250041,0.998667333000167,1,1.00001833465767,1.00003285320872
pb351575,0,7200,7200,7200,18279,18298,18303,615693.9,615679.13,615676.03,1,1,1,1,1.00103378856303,1.00130583818489,1,0.999976010806669,0.999970975837181
pb351575,1,7200,7200,7200,18577,18538,18583,615658.01,615665.97,615661.59,1,1,1,1,0.997911870214703,1.0003212507362,1,1.00001292925597,1.00000581491663
pb351575,2,7200,7200,7200,18620,18598,18604,615667.4,615670.85,615672.44,1,1,1,1,0.998824786324786,0.999145299145299,1,1.00000560367497,1.00000818623822
pb351595,0,7200,7200,7200,24727,24741,24791,622640.23,622638.51,622634.73,1,1,1,1,1.00056390220325,1.00257783864341,1,0.999997237570081,0.999991166648516
pb351595,1,7200,7200,7200,24851,24778,24825,622625.73,622635.83,622629.65,1,1,1,1,0.997074265560499,0.99895795759689,1,1.00001622162322,1.00000629591713
pb351595,2,7200,7200,7200,24842,24798,24864,622626.23,622634.21,622624.63,1,1,1,1,0.998235907304948,1.00088204634753,1,1.00001281667815,0.999997430239969
pooling_epa1,0,7200,7200,7200,13401,13560,11080,655019.37,655019.72,655019.69,1,1,1,1,1.01177690541441,0.828086808384564,1,1.00000053433534,1.00000048853517
pooling_epa1,1,7200,7200,7200,13684,13557,11009,655018.56,655019.75,655019.69,1,1,1,1,0.990786419036564,0.805934416715032,1,1.00000181674241,1.00000172514196
