ProblemName,Permutation,T_lp-bb,T_lp-bb-local-dual-proofs,T_lp-bb-no-lp,N_lp-bb,N_lp-bb-local-dual-proofs,N_lp-bb-no-lp,DI_lp-bb,DI_lp-bb-local-dual-proofs,DI_lp-bb-no-lp,TQ+1_lp-bb,TQ+1_lp-bb-local-dual-proofs,TQ+1_lp-bb-no-lp,NQ+100_lp-bb,NQ+100_lp-bb-local-dual-proofs,NQ+100_lp-bb-no-lp,DIQ_lp-bb,DIQ_lp-bb-local-dual-proofs,DIQ_lp-bb-no-lp
ex1226,1,0.5,0.5,0.5,1,1,1,0.66,0.47,1.19,1,1,1,1,1,1,0.554621848739496,0.394957983193277,1
ex1226,2,0.5,0.5,0.5,1,1,1,0.38,0.38,1.19,1,1,1,1,1,1,0.319327731092437,0.319327731092437,1
ex1233,0,7200,7200,7200,100,100,100,170301.21,170301.46,170304.61,1,1,1,1,1,1,0.999980035772373,0.999981503730287,1
ex1233,1,7200,7200,7200,8635064,12919571,16235630,3033.07,2927.19,2907.32,1,1,1,0.531861764146115,0.795755472651984,1,1.04325289269843,1.00683447298543,1
ex1233,2,7200,7200,7200,14121501,13949161,18982979,8194.21,7892.34,9108.18,1,1,1,0.743904663727101,0.734826052191006,1,0.899653937449633,0.866511202018405,1
ex1243,0,3.4,3.44,3.4,551,551,551,169.18,171.56,167.91,1,1.00909090909091,1,1,1,1,1.00756357572509,1.02173783574534,1
ex1243,1,2.1,2.07,2.12,243,243,243,95.1,93.29,96.07,0.993589743589744,0.983974358974359,1,1,1,1,0.989903195586552,0.971062766732591,1
ex1243,2,3.38,3.4,3.43,594,594,594,147.5,144.52,150.62,0.988713318284424,0.993227990970655,1,1,1,1,0.979285619439649,0.959500730314699,1
ex1244,0,8.45,8.4,9.53,2104,2104,2565,144.12,144.48,149.59,0.897435897435897,0.892687559354226,1,0.827016885553471,0.827016885553471,1,0.963433384584531,0.965839962564342,1
ex1244,1,15.6,15.56,15.59,11571,11571,11571,192.12,189.96,191.35,1.00060277275467,0.998191681735986,1,1,1,1,1.00402403971779,0.992735824405539,1
ex1244,2,9.62,9.53,9.84,1655,1655,1873,195.05,193.79,197.7,0.97970479704797,0.97140221402214,1,0.889508362899138,0.889508362899138,1,0.986595852301467,0.980222559433485,1
ex1252,0,4.19,4.08,4.18,1328,1328,1328,160.4,156.37,159.52,1.0019305019305,0.980694980694981,1,1,1,1,1.00551654964895,0.980253259779338,1
ex1252,1,24.92,24.91,25.96,1974,1974,1974,1930.55,1927.45,2006.73,0.961424332344214,0.961053412462908,1,1,1,1,0.962037742994822,0.960492941252685,1
ex1252,2,7.6,7.39,7.54,1341,1349,1341,404.25,389.72,399.17,1.00702576112412,0.982435597189696,1,1,1.00555170020819,1,1.01272640729514,0.976325876193101,1
ex1252a,0,10.94,10.97,11.05,1633,1633,1633,659.78,664.88,665.16,0.990871369294606,0.993360995850622,1,1,1,1,0.991911720488304,0.999579048649949,1
ex1252a,1,7.28,7.17,7.25,1510,1510,1510,321.6,316.35,319.68,1.00363636363636,0.99030303030303,1,1,1,1,1.00600600600601,0.989583333333333,1
ex1252a,2,5.89,5.98,5.75,1368,1368,1368,294.54,297.82,289.04,1.02074074074074,1.03407407407407,1,1,1,1,1.01902850816496,1.03037641848879,1
ex1263,0,0.5,0.5,0.5,2,2,2,2.07,2.02,2.13,1,1,1,1,1,1,0.971830985915493,0.948356807511737,1
ex1263,1,0.5,0.5,0.5,2,2,2,2.1,2.99,1.13,1,1,1,1,1,1,1.85840707964602,2.64601769911504,1
ex1263,2,0.5,0.5,0.5,2,2,2,1.05,1.13,1.13,1,1,1,1,1,1,0.929203539823009,1,1
ex1263a,0,0.5,0.5,0.5,57,57,56,1.05,1.06,1.06,1,1,1,1.00641025641026,1.00641025641026,1,0.990566037735849,1,1
ex1263a,1,0.5,0.5,0.5,2,2,2,1.1,1.02,1.1,1,1,1,1,1,1,1,0.927272727272727,1
ex1263a,2,0.5,0.5,0.5,2,2,2,1.02,0.99,0.08,1,1,1,1,1,1,12.75,12375,1
ex1264,0,0.5,0.5,0.5,1,1,1,1.23,1.23,1.35,1,1,1,1,1,1,0.911111111111111,0.911111111111111,1
ex1264,1,0.5,0.5,0.5,1,1,1,1.1,1.99,1.17,1,1,1,1,1,1,0.94017094017094,1.7008547008547,1
ex1264,2,0.5,0.5,0.5,1,1,1,1.17,1.12,1.17,1,1,1,1,1,1,1,0.957264957264957,1
ex1264a,0,0.5,0.5,0.5,13,13,13,1.07,1.13,1.13,1,1,1,1,1,1,0.946902654867257,1,1
ex1264a,1,0.5,0.5,0.5,17,17,17,1.05,2.05,1.16,1,1,1,1,1,1,0.905172413793104,1.76724137931034,1
ex1264a,2,0.5,0.5,0.5,15,15,15,1.12,1.05,1.05,1,1,1,1,1,1,1.06666666666667,1,1
ex1265,0,0.5,0.5,0.5,1,1,1,2.06,1.93,2.02,1,1,1,1,1,1,1.01980198019802,0.955445544554455,1
ex1265,1,0.5,0.5,0.5,1,1,1,2.1,2.12,2.06,1,1,1,1,1,1,1.01941747572816,1.02912621359223,1
ex1265,2,0.5,0.5,0.5,1,1,1,3.1,2.97,2.97,1,1,1,1,1,1,1.04377104377104,1,1
ex1265a,0,0.5,0.5,0.5,54,54,59,1.03,0.04,0.89,1,1,1,0.968553459119497,0.968553459119497,1,1.15730337078652,0.044943820224719,1
ex1265a,1,0.5,0.5,0.5,13,13,13,0.02,0.04,1.02,1,1,1,1,1,1,0.019607843137255,0.03921568627451,1
ex1265a,2,0.5,0.5,0.5,51,51,55,0.04,0.02,0.02,1,1,1,0.974193548387097,0.974193548387097,1,2,1,1
ex1266,0,0.5,0.5,0.5,1,1,1,3.86,3.72,3.86,1,1,1,1,1,1,1,0.963730569948187,1
ex1266,1,0.5,0.5,0.5,1,1,1,2.86,3.86,3.86,1,1,1,1,1,1,0.740932642487047,1,1
ex1266,2,0.5,0.5,0.5,1,1,1,3.86,3.86,3.86,1,1,1,1,1,1,1,1,1
ex1266a,0,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
ex1266a,1,0.5,0.5,0.5,26,26,31,1,0,1,1,1,1,0.961832061068702,0.961832061068702,1,1,0,1
ex1266a,2,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
ex3pb,0,0.5,0.5,0.5,1,1,1,2.59,3.59,3.12,1,1,1,1,1,1,0.830128205128205,1.15064102564103,1
ex3pb,1,0.5,0.5,0.5,1,1,1,1.59,3.61,2.09,1,1,1,1,1,1,0.760765550239235,1.72727272727273,1
ex3pb,2,0.5,0.5,0.5,1,1,1,2.59,2.89,2.74,1,1,1,1,1,1,0.945255474452554,1.05474452554745,1
ex4,0,3.12,3.15,3.08,15,15,15,45.25,45.81,44.28,1.00980392156863,1.0171568627451,1,1,1,1,1.02190605239386,1.03455284552846,1
ex4,1,3.66,3.64,3.61,5,5,5,36.47,35.97,36.65,1.01084598698482,1.00650759219089,1,1,1,1,0.995088676671214,0.981446111869031,1
ex4,2,2.75,2.73,2.7,11,11,11,24.93,25.3,24.42,1.01351351351351,1.00810810810811,1,1,1,1,1.02088452088452,1.03603603603604,1
fac1,0,0.5,0.5,0.5,1,1,1,1,0.39,0.19,1,1,1,1,1,1,5.26315789473684,2.05263157894737,1
fac1,1,0.5,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
fac1,2,0.5,0.5,0.5,2,2,2,1.01,1.01,1.01,1,1,1,1,1,1,1,1,1
fac2,0,20.42,20.38,26.69,39182,39182,50356,85.15,84.86,100.02,0.773564463705309,0.772119898880462,1,0.778539717773902,0.778539717773902,1,0.851329734053189,0.848430313937213,1
fac2,1,0.96,0.96,0.93,2,2,2,30,30.09,29.86,1.01554404145078,1.01554404145078,1,1,1,1,1.00468854655057,1.00770261219022,1
fac2,2,0.93,0.93,0.95,4,4,4,28.98,28.92,30.38,0.98974358974359,0.98974358974359,1,1,1,1,0.953917050691244,0.95194206714944,1
fac3,0,0.5,0.5,0.5,7,7,7,13.84,15.31,14.18,1,1,1,1,1,1,0.976022566995769,1.07968970380818,1
fac3,1,0.5,0.5,0.5,6,6,6,12.07,12.65,10.89,1,1,1,1,1,1,1.10835629017447,1.16161616161616,1
fac3,2,0.5,0.5,0.5,9,9,9,11.05,11.66,10.41,1,1,1,1,1,1,1.06147934678194,1.12007684918348,1
faclay20h,0,7200,7200,7200,95483,95484,99386,299851.73,299808.95,298388.8,1,1,1,0.960768349315482,0.960778400981043,1,1.00490276444692,1.00475939445448,1
faclay20h,1,7200,7200,7200,95795,95441,94276,272667.09,272852.81,272979.19,1,1,1,1.01609519369331,1.01234424006103,1,0.998856689405518,0.999537034306534,1
faclay20h,2,7200,7200,7200,99916,99206,98286,279277.06,279384.04,281759.64,1,1,1,1.0165673978005,1.00935092391194,1,0.991189014863875,0.991568700187152,1
faclay25,0,7200,7200,7200,198399,198385,179414,476522.65,476494.3,470775.61,1,1,1,1.10575776819635,1.10567977985004,1,1.01220759928493,1.01214737951272,1
faclay25,1,7200,7200,7200,155301,155077,195393,470867.82,470878.58,479992.1,1,1,1,0.79491848813001,0.793772667052017,1,0.980990770473098,0.981013187508711,1
faclay25,2,7200,7200,7200,363228,356698,410625,434487.23,434875.28,431434.38,1,1,1,0.884601619088198,0.86870290340252,1,1.00707604711521,1.00797548864789,1
faclay30,0,7200,7200,7200,87670,87241,140309,525691.08,525967.52,531595.88,1,1,1,0.625102379477099,0.622047019777934,1,0.988892314214324,0.989412333293478,1
faclay30,1,7200,7200,7200,62027,61731,87871,536625.65,536661.11,537360.6,1,1,1,0.706221368405497,0.702856623205374,1,0.998632296450466,0.998698285657713,1
faclay30,2,7200,7200,7200,23621,23620,97158,532245.49,532269.53,532582.59,1,1,1,0.243897674227313,0.243887392296778,1,0.999367046527,0.999412185065982,1
faclay30h,0,7200,7200,7200,3171,3181,3080,526718.4,526640.9,526701.29,1,1,1,1.02861635220126,1.03176100628931,1,1.00003248520618,0.999885342980648,1
faclay30h,1,7200,7200,7200,12262,12247,13047,534504.5,534567.95,536624.61,1,1,1,0.940290560584164,0.93914961588195,1,0.996049174859871,0.996167413939514,1
faclay30h,2,7200,7200,7200,10044,11238,3163,573235.46,572842.06,572647.91,1,1,1,3.10879558688324,3.47471651854122,1,1.00102602312824,1.00033903904408,1
faclay33,0,7200,7200,7200,4324,4323,1227,558806.21,558839.71,561059.15,1,1,1,3.33383571966842,3.33308214016579,1,0.995984487553585,0.996044196053125,1
faclay33,1,7200,7200,7200,4052,4012,4003,565514.85,565606.19,564656.97,1,1,1,1.01194248111138,1.00219351693883,1,1.00151929409461,1.00168105602238,1
faclay33,2,7200,7200,7200,3698,3694,3774,561017.69,561041.35,560872.92,1,1,1,0.980382034073309,0.979349509550852,1,1.00025811551037,1.00030029975418,1
faclay35,0,7200,7200,7200,6817,4489,1538,603205.5,608317.77,605307.83,1,1,1,4.22283272283272,2.8015873015873,1,0.996526841557625,1.00497257734135,1
faclay35,1,7200,7200,7200,6404,6489,6732,590154.46,590008.7,589650.44,1,1,1,0.951990632318501,0.964432084309134,1,1.00085477762045,1.00060758031487,1
faclay35,2,7200,7200,7200,6513,6503,6961,602218.23,602235.65,604924.22,1,1,1,0.936552896190341,0.93513666619459,1,0.995526728951273,0.995555525946705,1
faclay60,0,7200,7200,7200,6,6,6,673521.39,673527.66,673535.67,1,1,1,1,1,1,0.999978798450274,0.999988107534082,1
faclay60,1,7200,7200,7200,4,4,4,672756.03,672762.23,672710.65,1,1,1,1,1,1,1.00006745842362,1.00007667486757,1
faclay60,2,7200,7200,7200,7,7,7,675500.41,675546.17,675481.49,1,1,1,1,1,1,1.00002800964983,1.00009575391918,1
faclay70,0,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
faclay70,1,7200,7200,7200,1,1,1,713241.88,713346.49,713187.74,1,1,1,1,1,1,1.00007591269025,1.00022259216066,1
faclay70,2,7200,7200,7200,1,1,1,708042.42,708081.8,707929.85,1,1,1,1,1,1,1.00015901293045,1.000214639911,1
faclay75,0,7200,7200,7200,1,1,1,720000,720000,720001,1,1,1,1,1,1,0.99999861111304,0.99999861111304,1
faclay75,1,7200,7200,7200,1,1,1,720000,720001,720001,1,1,1,1,1,1,0.99999861111304,1,1
faclay75,2,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
faclay80,0,7200,7200,7200,1,1,1,720000,720001,720000,1,1,1,1,1,1,1,1.00000138888889,1
faclay80,1,7200,7200,7200,1,1,1,720000,720000,720001,1,1,1,1,1,1,0.99999861111304,0.99999861111304,1
faclay80,2,7200,7200,7200,1,1,1,720000,720001,720000,1,1,1,1,1,1,1,1.00000138888889,1
feedtray,0,7200,7200,7200,23736,22131,27136,591302.76,591302.76,591302.76,1,1,1,0.875165222499633,0.816235864297254,1,1,1,1
feedtray,1,7200,7200,7200,48680,77183,46465,591303.4,591302.76,591302.58,1,1,1,1.0475679158166,1.65968001718029,1,1.00000138676885,1.00000030441267,1
feedtray,2,7200,7200,7200,8779,5062,10480,591302.58,591303.4,591302.76,1,1,1,0.839224952741021,0.487901701323251,1,0.999999695587417,1.00000108235585,1
feedtray2,0,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
feedtray2,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
feedtray2,2,0.5,0.5,0.5,1,1,1,2,0,0,1,1,1,1,1,1,inf,0,0
fin2bb,0,18.29,18.32,18.33,51,51,51,24,23,22,0.997930677703052,0.999482669425763,1,1,1,1,1.09090909090909,1.04545454545455,1
fin2bb,1,201.96,78.05,56.2,4800,300,300,22,25,23,3.54825174825175,1.38199300699301,1,12.25,1,1,0.956521739130435,1.08695652173913,1
fin2bb,2,75.13,97.46,111.06,790,1940,5740,23,25,21,0.679368195609495,0.878636444761735,1,0.152397260273973,0.349315068493151,1,1.0952380952381,1.19047619047619,1
flay02h,0,1.96,1.91,1.92,7,7,7,39.41,38.09,38.12,1.01369863013699,0.996575342465754,1,1,1,1,1.03384050367261,0.999213011542497,1
flay02h,1,1.55,1.53,1.54,7,7,7,33.69,32.91,32.95,1.00393700787402,0.996062992125984,1,1,1,1,1.02245827010622,0.998786039453718,1
flay02h,2,1.41,1.37,1.37,7,7,7,29.93,28.15,28.29,1.0168776371308,1,1,1,1,1,1.05797101449275,0.995051254860375,1
flay02m,0,0.5,0.5,0.5,7,7,7,6.7,6.74,7.2,1,1,1,1,1,1,0.930555555555556,0.936111111111111,1
flay02m,1,0.63,0.62,0.64,7,7,7,10.61,10.17,10.92,0.99390243902439,0.98780487804878,1,1,1,1,0.971611721611722,0.931318681318681,1
flay02m,2,0.5,0.5,0.5,7,7,7,7.35,7.19,7.09,1,1,1,1,1,1,1.03667136812412,1.01410437235543,1
flay03h,0,3.65,3.63,3.61,102,102,102,116.68,116.14,115.91,1.00867678958785,1.00433839479393,1,1,1,1,1.00664308515227,1.00198429816237,1
flay03h,1,3.22,3.22,3.24,111,111,111,99.26,99.89,100.25,0.995283018867925,0.995283018867925,1,1,1,1,0.990124688279302,0.99640897755611,1
flay03h,2,3.49,3.44,3.46,112,112,112,105.21,103.29,105.08,1.0067264573991,0.995515695067264,1,1,1,1,1.0012371526456,0.982965359725923,1
flay03m,0,1.68,1.64,1.68,103,103,103,47.38,45.65,47.13,1,0.985074626865672,1,1,1,1,1.00530447697857,0.968597496286866,1
flay03m,1,1.15,1.16,1.17,103,103,103,30.55,31.2,30.51,0.990783410138249,0.995391705069125,1,1,1,1,1.00131104555883,1.02261553588987,1
flay03m,2,1.38,1.37,1.35,105,105,105,35.71,35.56,34.54,1.01276595744681,1.00851063829787,1,1,1,1,1.03387376954256,1.02953097857556,1
flay04h,0,7.48,7.57,7.29,2075,2075,2027,187.42,187.26,180.7,1.02291917973462,1.03377563329312,1,1.02256699576869,1.02256699576869,1,1.03718871057001,1.03630326508024,1
flay04h,1,8.2,8.24,8.22,2159,2159,2063,210.26,210.29,208.39,0.997830802603037,1.00216919739696,1,1.04438280166436,1.04438280166436,1,1.0089735591919,1.00911752003455,1
flay04h,2,7.94,7.9,7.2,2193,2193,2159,192.28,191.35,163.85,1.09024390243902,1.08536585365854,1,1.01505090748119,1.01505090748119,1,1.17351235886482,1.16783643576442,1
flay04m,0,3.27,3.27,3.32,1849,1849,1825,76.67,76.04,74.68,0.988425925925926,0.988425925925926,1,1.01246753246753,1.01246753246753,1,1.02664702731655,1.01821103374397,1
flay04m,1,3.56,3.54,3.53,2042,2042,1939,77.39,77.73,80.71,1.00662251655629,1.00220750551876,1,1.0505149583129,1.0505149583129,1,0.958865072481725,0.963077685540825,1
flay04m,2,3.22,3.21,3.09,1949,1949,1943,75.63,75.64,68.52,1.03178484107579,1.02933985330073,1,1.00293685756241,1.00293685756241,1,1.10376532399299,1.10391126678342,1
flay05h,0,166.82,168.47,160.94,92281,92075,90925,2680.67,2755.44,2384.95,1.03630974434976,1.04649870322342,1,1.01489700631695,1.01263389178797,1,1.12399421371517,1.15534497578566,1
flay05h,1,158.07,157.48,157.91,90556,90510,91358,2113.31,2121.74,1945.48,1.00100685922849,0.997294065823422,1,0.991230947538761,0.990727984430012,1,1.08626662828711,1.09059974916216,1
flay05h,2,155.31,156.2,158.3,87982,87614,92763,1884.96,1907.97,1898.09,0.981230382925298,0.986817325800376,1,0.948515555172674,0.944552728212528,1,0.993082519796216,1.00520523262859,1
flay05m,0,52.16,52.45,50.4,68868,68868,70558,1064.76,1070.01,650.91,1.03424124513619,1.03988326848249,1,0.97608197231736,0.97608197231736,1,1.63580218463382,1.64386781582707,1
flay05m,1,53.31,53.16,55.94,72578,72578,78017,1094.43,1092.17,840.37,0.953811029153495,0.951176677204074,1,0.930373670263835,0.930373670263835,1,1.30231921653557,1.29962992491403,1
flay05m,2,52.16,52.32,50.7,69430,69430,72731,470.32,477.82,637.2,1.02823984526112,1.03133462282398,1,0.954675893506886,0.954675893506886,1,0.738104205900816,0.749874450721908,1
flay06h,0,7200,7200,7200,4062096,4011062,4120321,52910.66,24566.24,45513.69,1,1,1,0.985869162398697,0.973483534813554,1,1.16252186979346,0.539754961639015,1
flay06h,1,7200,7200,7200,4113926,4056434,4195096,23701.33,18530.1,45058.41,1,1,1,0.980651678729671,0.966947432253463,1,0.526013456755354,0.411246202429247,1
flay06h,2,7200,7200,7200,3961523,3883895,3959672,9241.97,22770.06,44824.49,1,1,1,1.00046745115628,0.980863292128941,1,0.206181263858217,0.507982578273618,1
flay06m,0,1887.75,1881.52,1813.53,3062342,3065438,3033105,1148.92,978.56,11975.63,1.04090315398478,1.03746975800896,1,1.00963897923154,1.01065968175577,1,0.095938167762364,0.081712611361574,1
flay06m,1,1788.18,1799.21,1916.53,2843589,2860990,3080877,33712.28,29236.3,12530.59,0.933064932491278,0.938817124112791,1,0.922982871991579,0.928630755763513,1,2.69039845689628,2.3331942071363,1
flay06m,2,1995.36,2004.32,2384.13,3064705,3054560,3583282,30494.2,17714.65,23071.37,0.837002595246381,0.840759203900836,1,0.855282802670773,0.852451678330694,1,1.32173338644389,0.767819596322195,1
fo7,0,73.84,75.99,72.88,81298,81663,111085,2707.15,2841.23,2807.45,1.01299404439632,1.04209528965891,1,0.732095156720781,0.735377973647524,1,0.964273629094018,1.01203227127821,1
fo7,1,79.06,79.21,176,110781,110781,268833,2750.27,2756.13,6066.6,0.452316384180791,0.45316384180791,1,0.412299717773572,0.412299717773572,1,0.453346190617479,0.45431213529819,1
fo7,2,71.77,71.7,100.09,91155,91155,134645,2055.36,2061.15,3354.17,0.719853595805718,0.719161143535463,1,0.677242198226279,0.677242198226279,1,0.612777527674507,0.614503737139143,1
fo7_2,0,32.46,32.51,31.2,32575,32575,30959,1418.92,1419.4,1161.3,1.03913043478261,1.04068322981366,1,1.05203000740526,1.05203000740526,1,1.22183759579781,1.22225092568673,1
fo7_2,1,41.54,41.4,64.35,40838,40838,70170,1309.41,1312.96,2315.71,0.650956388676358,0.648814078041316,1,0.582581471467198,0.582581471467198,1,0.565446450548644,0.566979457704117,1
fo7_2,2,53.76,53.44,67.6,57713,57713,79711,1671.76,1661.14,2166.76,0.798250728862974,0.793586005830904,1,0.72437383318089,0.72437383318089,1,0.77154830253466,0.766646975207222,1
fo7_ar25_1,0,17.71,17.83,27.07,22415,22415,42487,411.5,415.47,568.01,0.666547915924475,0.670822942643391,1,0.528682461784112,0.528682461784112,1,0.724459076424711,0.731448389993134,1
fo7_ar25_1,1,25.83,26.47,40.06,32407,33216,52101,544.28,555.82,897.67,0.653433999025816,0.669020944958597,1,0.622727533955288,0.638225321353997,1,0.606325264295342,0.619180767988236,1
fo7_ar25_1,2,17.32,17.19,16.21,19782,19781,19334,429.27,423.21,367.34,1.06449738524114,1.0569436374201,1,1.02305238242256,1.02300092621179,1,1.16859040670768,1.15209342843143,1
fo7_ar2_1,0,16.5,16.48,26.35,20219,20219,35861,262.6,263.09,570.91,0.639853747714808,0.639122486288848,1,0.565028781179611,0.565028781179611,1,0.459967420434044,0.460825699322135,1
fo7_ar2_1,1,32.96,29.47,27.19,47234,45976,36527,682.76,583.71,647.97,1.20468251152891,1.08087974459028,1,1.29232533377017,1.25797908646627,1,1.05369075728815,0.900828742071392,1
fo7_ar2_1,2,31.58,31.28,31.26,46929,47000,46261,678.05,555.16,689.64,1.00991940483571,1.00061996280223,1,1.01440866245336,1.01594012208537,1,0.983194130270866,0.80499970999362,1
fo7_ar3_1,0,33.98,34.67,37.48,42706,41625,52615,908.7,725.9,858.46,0.909043659043659,0.926975051975052,1,0.812026937304373,0.791520440102438,1,1.05852340237169,0.845583952659413,1
fo7_ar3_1,1,43.54,42.4,55.53,62641,61916,77778,1185.24,1226.32,1460.29,0.78790022996639,0.767733946577039,1,0.805631885770051,0.796322453067619,1,0.811647001622965,0.839778400180786,1
fo7_ar3_1,2,39.18,39.34,58.76,55876,55876,88997,990.33,994.06,1605.51,0.67235609103079,0.675033467202142,1,0.628259088409262,0.628259088409262,1,0.616832034680569,0.619155283990757,1
fo7_ar4_1,0,79.08,79.55,69.93,97040,97040,99646,2041.06,2050.3,1788.77,1.12900042295221,1.13562667418582,1,0.97387363904317,0.97387363904317,1,1.14104105055429,1.14620661124683,1
fo7_ar4_1,1,43.53,44.32,51.7,59319,59132,67908,1035.05,1137.91,1451.58,0.844971537001898,0.859962049335863,1,0.873706034584166,0.870956358075521,1,0.713050606924868,0.783911324212238,1
fo7_ar4_1,2,44.73,44.31,68.43,54722,55599,91779,961.14,889.05,1963.16,0.65864899899179,0.652599740746075,1,0.596676063082968,0.606221225742553,1,0.489588214918804,0.452866806577151,1
fo7_ar5_1,0,21.34,22.39,32.2,22092,22592,38340,359.18,325.75,726.6,0.67289156626506,0.704518072289157,1,0.577315296566077,0.590322580645161,1,0.494329755023397,0.44832094687586,1
fo7_ar5_1,1,18.95,18.88,23.85,22660,22660,27827,577.55,574.21,652.89,0.802816901408451,0.8,1,0.814981917141118,0.814981917141118,1,0.884605369970439,0.879489653693578,1
fo7_ar5_1,2,25.77,27.57,21.85,27520,28145,21815,475.27,536.44,727.88,1.17155361050328,1.25032822757112,1,1.26032397900981,1.28884325804244,1,0.652951035885036,0.736989613672583,1
fo8,0,163.3,175.28,484.24,198949,225847,770027,3510.12,3645.11,12825.7,0.338595334267579,0.363284148050449,1,0.258462565265209,0.293389272159008,1,0.273678629626453,0.28420359122699,1
fo8,1,128.88,128.73,233.54,176270,176211,308889,3392.36,3397.49,7050.16,0.553764816236036,0.553125266479065,1,0.570797018664095,0.570606073355362,1,0.481174895321525,0.481902538382108,1
fo8,2,59.33,58.56,100.46,62056,62056,133263,1684.87,1672.61,3041.23,0.594618568894145,0.587029371180761,1,0.466066300248195,0.466066300248195,1,0.554009397513506,0.54997813384716,1
fo8_ar25_1,0,168.84,190.07,243.84,278321,312392,416948,3165.27,2901.6,4552.37,0.69367750367587,0.780387191635354,1,0.667599413017207,0.749295045174656,1,0.695301568194149,0.637382286589183,1
fo8_ar25_1,1,148.72,154.65,212.79,267562,279558,391313,1756.84,1778.69,2611.44,0.700313391646008,0.728050891061322,1,0.683835232861453,0.714483167396075,1,0.67274760285513,0.681114634071623,1
fo8_ar25_1,2,154.96,153.29,240.47,249676,253886,428064,2190.88,2002.17,4200.98,0.64587733465855,0.638961361659834,1,0.583365252566774,0.593197933502116,1,0.521516408076211,0.476595937138477,1
fo8_ar2_1,0,140.98,131.39,181.61,274418,257126,370226,915.44,907.08,2288.49,0.777503970209737,0.724987678659438,1,0.741287406231266,0.694593412290792,1,0.400019226651635,0.396366162841,1
fo8_ar2_1,1,141.58,125.56,151.82,274949,244221,284759,1355.75,2609.27,2158.85,0.932993063735113,0.828163852898835,1,0.965561909576317,0.85769099800252,1,0.627996386965283,1.2086388586516,1
fo8_ar2_1,2,149.87,141.84,127.81,286475,280950,240028,1541.04,709.85,1850.35,1.17125999534198,1.10892011489791,1,1.19342600613006,1.17041744402985,1,0.832837030832005,0.383630124030589,1
fo8_ar3_1,0,37.23,36.56,84.5,33245,32907,96319,970.3,962.54,1823.24,0.447134502923977,0.439298245614035,1,0.34583432725915,0.342328794117342,1,0.532184462824422,0.527928303459775,1
fo8_ar3_1,1,29.78,29.74,76.04,36352,37086,110915,607.13,693.14,1313.71,0.399532710280374,0.399013499480789,1,0.328352024501194,0.334963743638247,1,0.462149180564965,0.527620251044751,1
fo8_ar3_1,2,33.37,34.03,34.36,36197,34632,32478,719.64,768.37,1054.41,0.972002262443439,0.990667420814479,1,1.11415679292774,1.0661182393026,1,0.682504907958005,0.728720327007521,1
fo8_ar4_1,0,112.31,111.74,130.05,160678,159301,187088,1970.29,2372.01,2679.12,0.864631819916063,0.860282334986646,1,0.858911896061713,0.851555655277048,1,0.735424318432918,0.885369076413151,1
fo8_ar4_1,1,40.32,39.35,98.49,38822,39991,130212,1298.85,1251.87,1886.25,0.415318122424364,0.405568398834054,1,0.298683160415004,0.30765393824053,1,0.688588469184891,0.663681908548708,1
fo8_ar4_1,2,84.72,84.11,74.96,116753,112345,99417,960.42,1141.19,1518.29,1.12848867825171,1.12045813586098,1,1.17420139272687,1.12990745299798,1,0.632566900921431,0.751628476773212,1
fo8_ar5_1,0,103.96,88.95,222.17,146264,119830,351697,2347.78,1223.76,3207,0.470314110319487,0.403055966303715,1,0.416046754236108,0.340906829791044,1,0.732079825381977,0.381590271281572,1
fo8_ar5_1,1,109.59,135.63,245.9,154677,202180,369577,938.56,1203.44,4866.17,0.44791413527744,0.55338193600648,1,0.418681714036848,0.547180376382626,1,0.192874478285798,0.247307430689844,1
fo8_ar5_1,2,139.26,153.06,209.89,199354,213411,299992,2865.39,2063.67,1289.81,0.665086063824743,0.730523021480393,1,0.664642842861522,0.71148514455567,1,2.22155976461649,1.59997984199223,1
fo9,0,683.55,763.92,840.34,969543,1026389,1219849,8170.36,6662.85,19194.12,0.813642522642451,0.909168707062543,1,0.794822570451716,0.841419600327555,1,0.425669944753914,0.347129745984708,1
fo9,1,486.53,524.37,1156.15,753623,809908,1681207,5652.59,4735.45,25473.42,0.421319621483818,0.454020654193493,1,0.44829587933673,0.481772811271231,1,0.221901495755183,0.185897692575241,1
fo9,2,1148.86,1162.1,618.47,1658155,1651773,902643,11789.3,11123.15,15918.78,1.8561996545434,1.87757276381423,1,1.8369070710047,1.82983750635563,1,0.740590673405877,0.698743873588303,1
fo9_ar25_1,0,3188.23,3469.78,3150.98,5196800,5708897,5400537,17705.26,3432.7,18371.1,1.01181796838812,1.10114277374856,1,0.962275376034346,1.05709696837614,1,0.963756116944549,0.186853264094148,1
